1.159356	0.271289	2
0.278071	2.950269	2
7.783441	6.701360	1
1.041224	1.994698	2
17.494847	17.038584	0
17.172877	19.262524	0
17.857453	18.381671	0
6.954978	5.374104	1
8.591259	10.205581	1
-0.475519	0.210923	2
15.640036	15.526459	0
-0.331008	-0.358846	2
16.216846	16.916729	0
1.106368	0.816863	2
15.974437	16.136943	0
8.317784	9.293316	1
8.894589	7.199643	1
0.956175	-0.205074	2
16.339940	16.489219	0
15.073677	14.290589	0
0.477456	-0.071235	2
16.331216	17.122481	0
15.525817	12.809059	0
0.088830	1.440369	2
14.587611	14.277248	0
17.242158	17.886800	0
15.062601	15.247825	0
8.042413	8.749361	1
15.273364	15.909222	0
7.878215	7.600367	1
7.469741	6.460070	1
8.401209	9.006551	1
-0.912011	-1.376566	2
-1.534199	-1.878604	2
9.108250	7.792656	1
-0.753498	-0.310684	2
17.007811	18.174164	0
2.170758	1.986182	2
0.142229	1.271871	2
0.189606	-0.195645	2
0.288178	-0.157778	2
8.557864	7.948206	1
16.434211	14.966713	0
1.665120	0.431299	2
14.500207	15.714239	0
17.218203	18.310615	0
15.194891	14.258706	0
6.984626	4.685353	1
8.580941	8.920732	1
-0.566115	-0.817232	2
-0.149197	0.231531	2
1.243606	1.592557	2
0.227421	0.083745	2
8.080543	8.828274	1
16.606342	15.816850	0
14.574518	15.671620	0
6.133901	6.968972	1
17.041611	17.349043	0
16.953990	16.272552	0
12.112228	9.339809	1
-1.711031	-2.516617	2
7.778336	8.551864	1
-0.632878	0.437993	2
0.899488	1.687859	2
8.212427	8.808721	1
7.607974	7.886823	1
6.491755	5.593820	1
6.847196	6.719686	1
8.378906	9.582389	1
15.367323	15.200945	0
0.712128	2.339008	2
-2.200846	-1.306985	2
15.574221	14.438051	0
10.674530	9.935472	1
9.104751	9.566575	1
8.460464	9.822742	1
17.667969	16.455963	0
0.522937	0.175254	2
8.290934	7.861291	1
-0.340823	-0.191567	2
15.580500	13.600307	0
8.002379	8.047399	1
-0.933338	-1.383765	2
6.445076	6.669448	1
7.425278	7.747749	1
16.250442	16.667886	0
16.848380	16.847088	0
8.674288	7.972000	1
-0.799453	-0.036548	2
15.782183	13.726012	0
-1.159002	-2.196830	2
15.839673	15.915078	0
19.040711	18.993719	0
-0.151372	-0.386887	2
16.410970	15.931547	0
16.611518	15.810710	0
7.014936	5.691215	1
-1.273688	-1.147942	2
5.942968	5.711115	1
6.774482	6.989220	1
15.717463	16.838295	0
7.565869	7.761214	1
15.119387	15.339644	0
7.927124	6.414706	1
15.873119	14.516275	0
-1.202062	0.431482	2
14.836408	14.667290	0
17.404523	18.993728	0
0.949730	1.672490	2
7.997883	7.506255	1
9.463141	7.886818	1
-0.592327	-0.219494	2
7.479635	7.211534	1
14.569283	13.645626	0
6.864330	6.767264	1
8.613878	10.093045	1
0.191745	-0.126717	2
7.531004	7.939405	1
8.651087	8.424532	1
-0.311432	1.686221	2
7.197475	6.659432	1
14.142377	12.982482	0
16.073539	16.563874	0
16.828859	17.224114	0
8.581402	8.155103	1
6.978160	5.416807	1
7.975163	7.891572	1
-0.141203	0.353654	2
14.677145	14.580662	0
8.128507	5.590622	1
7.084842	6.760180	1
0.560426	1.888318	2
8.136500	9.697821	1
9.608551	9.779933	1
-1.028113	-0.020436	2
8.352762	6.457954	1
14.367645	13.782909	0
-0.042143	-0.309401	2
14.875770	14.457505	0
7.493243	7.677173	1
-0.011515	0.028899	2
-1.074909	-0.218514	2
16.070738	15.889724	0
15.446986	14.836570	0
-0.340290	-1.285621	2
7.506302	9.017605	1
16.451915	15.582662	0
-0.071150	-1.437462	2
-0.304140	0.725241	2
7.070037	6.919866	1
17.071801	16.526698	0
1.208842	2.586576	2
0.534067	0.391105	2
7.070011	6.060492	1
8.284498	8.114450	1
14.886834	15.390251	0
7.302197	7.995536	1
8.311260	7.107693	1
0.296696	0.362176	2
16.627532	16.013862	0
15.280049	14.698284	0
1.292397	2.972456	2
16.013374	15.659707	0
-0.170722	-0.327671	2
15.179791	15.809500	0
8.596734	8.328439	1
8.107613	7.153241	1
7.422537	8.044271	1
1.379229	1.947408	2
15.786452	14.378725	0
6.874748	5.922297	1
8.076308	8.030982	1
0.120315	0.516113	2
9.229975	9.456010	1
17.129868	17.189546	0
16.085839	15.239244	0
1.478312	1.986456	2
15.238911	14.692193	0
-1.160417	-1.347379	2
7.020278	5.640523	1
16.825715	16.650799	0
7.283505	6.541092	1
16.900050	17.402392	0
15.391622	15.995240	0
9.685265	9.541122	1
16.208356	17.218153	0
7.757873	7.155566	1
0.247361	-2.091438	2
-1.380829	-1.522292	2
17.655329	18.692763	0
17.577019	15.616233	0
15.311009	16.501153	0
8.157017	8.005261	1
-1.096157	-0.143155	2
8.596586	7.460873	1
-0.766755	0.638275	2
8.004692	9.229381	1
0.313357	0.424008	2
-1.135429	-0.848245	2
8.362639	8.386841	1
15.651773	16.130638	0
16.127827	15.651570	0
8.627601	8.909736	1
16.112962	15.243284	0
-0.905147	-0.559199	2
15.282016	12.697085	0
14.944141	17.003236	0
-0.232393	0.173986	2
10.120350	10.714732	1
14.901970	14.704118	0
-0.053128	-0.086795	2
8.935149	10.472201	1
1.020479	1.531765	2
1.519867	0.520710	2
6.413095	6.979347	1
9.046954	7.879403	1
-1.497750	-1.734513	2
16.951238	16.819666	0
15.142299	14.901422	0
16.746521	16.487826	0
0.252754	0.965707	2
1.554692	0.900234	2
6.653403	5.642988	1
9.089160	9.263004	1
0.682681	0.697861	2
9.042651	11.062335	1
7.465575	6.422276	1
0.577110	0.095019	2
16.433540	16.236278	0
7.337593	6.537684	1
6.486291	5.509624	1
7.484448	8.581200	1
8.869083	9.026500	1
1.208032	-0.922013	2
15.320035	16.336012	0
-0.511631	-1.969484	2
-1.509048	-2.005492	2
16.905542	17.242859	0
1.653878	0.227337	2
-0.101632	1.167115	2
6.745348	6.145384	1
7.454287	5.971307	1
7.122763	9.183142	1
1.762442	1.913702	2
-1.760763	-2.744163	2
14.428421	15.032064	0
14.600506	15.089959	0
0.391362	2.104908	2
17.684175	15.539509	0
6.001647	6.471750	1
16.042594	15.842020	0
-0.853117	0.138507	2
8.549225	7.596043	1
16.088980	14.471509	0
8.021070	8.079842	1
-0.885339	-0.038813	2
16.284963	16.817834	0
8.596479	8.103529	1
-0.194874	1.147237	2
14.036390	11.997648	0
8.797297	9.667058	1
-0.506213	-3.802019	2
6.603387	6.634340	1
7.022135	7.698920	1
0.223477	-0.119884	2
-1.081840	-2.156466	2
17.049354	17.411196	0
0.802809	0.972460	2
1.112780	1.234797	2
7.063878	7.301818	1
6.288102	6.014767	1
6.929229	5.943695	1
6.349624	7.619323	1
6.461129	6.375125	1
17.784255	17.028945	0
8.066108	7.786280	1
16.218326	17.596616	0
9.280681	10.916894	1
16.617682	16.600032	0
-0.831981	-1.525785	2
9.626978	8.447521	1
17.779528	18.741322	0
15.475846	16.039403	0
1.806978	2.132657	2
7.673054	4.445067	1
16.998980	17.467245	0
-0.970084	-1.453720	2
6.796466	7.013389	1
0.526487	1.625091	2
14.347319	14.371950	0
1.293362	0.769369	2
-0.975393	-0.133254	2
16.379558	15.585989	0
8.300996	9.066783	1
7.953257	7.866192	1
14.706011	15.179421	0
9.390356	6.673068	1
-1.822229	0.587916	2
9.828949	10.595580	1
17.291688	16.713337	0
6.183686	5.750978	1
8.623715	8.961207	1
15.282550	15.024506	0
17.912101	19.273431	0
16.062917	17.154309	0
0.841353	1.884722	2
-0.659835	-1.911276	2
16.162157	15.244862	0
9.411771	9.395537	1
-1.034174	-2.945776	2
14.177923	15.070070	0
15.297163	14.291739	0
-0.616917	-0.915526	2
15.318122	15.777602	0
17.398307	17.116729	0
8.935919	8.130922	1
0.856012	0.324485	2
6.978889	7.868518	1
8.335079	9.317903	1
7.326509	7.004162	1
8.092903	7.265955	1
-0.655493	-0.660040	2
16.458615	17.068025	0
8.349063	6.653175	1
8.727523	8.857020	1
10.861496	12.043251	1
16.197364	16.110916	0
7.523082	8.300142	1
-0.076102	1.631365	2
0.195302	-0.646860	2
0.383770	-0.515022	2
7.471713	7.907827	1
16.493652	15.733344	0
7.257670	7.841119	1
0.566943	-1.508177	2
13.772277	15.899979	0
17.054724	17.908177	0
-0.216601	0.590750	2
8.659970	8.731249	1
-0.904878	-2.573631	2
7.398372	7.665059	1
-0.227520	0.556050	2
7.333294	7.288526	1
8.344793	10.015145	1
7.167034	6.484662	1
-1.723959	-2.008470	2
-0.420108	0.804895	2
14.418010	16.463626	0
17.225399	15.180225	0
8.885319	9.535104	1
0.174374	-0.602840	2
-0.843915	-0.925581	2
-0.037969	0.431726	2
15.651586	14.103880	0
-0.835818	0.810482	2
8.589450	10.360286	1
7.024188	8.032536	1
0.001556	0.114790	2
-1.445662	-1.153441	2
7.726237	6.144800	1
1.307892	2.269657	2
5.545433	2.372166	1
-0.571973	-1.943935	2
15.645819	16.598516	0
7.566901	8.836802	1
9.515871	8.572469	1
0.136028	-0.325514	2
16.746020	15.943859	0
15.811353	15.369408	0
6.954338	6.854055	1
5.507911	5.657157	1
16.126060	16.012910	0
17.036170	14.391185	0
1.086111	-1.501662	2
15.084045	15.510326	0
7.718025	7.113279	1
6.957742	8.143600	1
7.739249	7.139373	1
8.845114	7.908914	1
15.965889	15.161179	0
15.763252	14.291347	0
-0.744644	-0.479556	2
8.866997	10.985993	1
16.207395	16.535738	0
8.771341	9.765578	1
-1.413254	-2.813555	2
-0.146274	-0.972749	2
0.219840	-1.096828	2
15.275689	14.286661	0
-0.158918	-0.773160	2
17.031151	17.093914	0
6.739139	6.659681	1
-0.577973	-1.129135	2
-1.787660	-2.793203	2
15.738230	15.710558	0
7.629925	8.874123	1
1.612984	1.686553	2
1.730593	-0.743568	2
9.830347	9.280263	1
-2.406727	-1.188085	2
9.116202	9.009747	1
1.078870	-0.170176	2
17.329402	17.485694	0
1.635300	0.748016	2
16.727041	15.541740	0
0.051065	-1.528014	2
-0.175291	0.260632	2
0.518630	-1.125203	2
0.722420	-0.444865	2
2.492369	3.223183	2
-1.630556	-2.703717	2
7.712011	6.541345	1
17.932351	16.974890	0
0.115347	-0.446000	2
15.741502	14.578891	0
7.814549	7.252118	1
0.178762	0.383283	2
-0.625229	-0.979100	2
0.003327	-0.578021	2
6.335993	6.617732	1
1.168030	1.970101	2
7.649038	8.168706	1
0.767285	0.928547	2
9.303109	10.656291	1
-0.255385	0.164654	2
17.275013	20.612750	0
8.117053	7.641370	1
17.446966	17.797400	0
15.390261	16.151550	0
0.691636	1.046656	2
13.556618	15.136471	0
16.489057	15.942241	0
17.266062	17.044792	0
14.842382	13.662093	0
14.676310	13.703674	0
0.868774	1.250776	2
0.524571	1.831953	2
9.406686	8.777542	1
18.467596	19.862500	0
9.412211	9.634745	1
-1.928696	-1.382995	2
0.900703	0.264487	2
7.826366	8.114514	1
16.768794	16.949411	0
0.219960	0.180770	2
6.095200	6.079655	1
0.566685	0.244400	2
8.099846	8.264204	1
15.430235	15.181709	0
-0.784717	0.597219	2
-0.019254	0.490300	2
-0.873048	1.379405	2
16.325107	16.022843	0
16.427051	17.527604	0
15.317946	16.485050	0
16.450044	16.211031	0
8.494767	9.350541	1
14.861192	15.326895	0
7.688092	7.863886	1
15.691405	14.151073	0
16.671018	14.226712	0
0.622793	1.059897	2
7.865290	8.054926	1
16.229517	15.550962	0
8.009086	8.309844	1
6.664049	6.441577	1
1.830193	2.194400	2
14.939294	14.189567	0
16.384334	16.720748	0
7.864868	6.978369	1
7.732384	8.254412	1
17.190604	18.474990	0
-0.824794	-0.207303	2
10.052163	10.156332	1
8.287055	9.239378	1
15.641477	15.895684	0
15.583159	13.665076	0
0.011797	1.322816	2
0.016054	0.890307	2
16.116328	16.716798	0
16.287233	15.701795	0
8.257841	8.847259	1
8.402997	8.896938	1
0.199556	-0.946201	2
-0.919440	-0.817768	2
0.477600	-0.710476	2
0.070909	1.774624	2
-1.207695	-0.876259	2
1.177781	-0.053280	2
9.940680	10.976558	1
1.469282	0.267931	2
-1.819632	-2.382246	2
14.540106	13.536550	0
1.474021	2.855637	2
15.484626	14.381012	0
16.014695	14.499674	0
6.716150	5.079112	1
-1.237591	0.267693	2
13.823373	13.316940	0
1.303598	2.663912	2
8.418098	10.242942	1
0.782426	0.896532	2
16.519920	15.544151	0
16.697108	17.116679	0
-0.727891	-1.140592	2
8.379812	9.287400	1
7.743034	7.485281	1
7.363573	8.808914	1
16.320808	16.778072	0
0.215460	-1.465742	2
1.080764	1.839824	2
-0.382179	-2.147562	2
15.191372	15.187541	0
16.031529	16.024708	0
0.458880	0.655503	2
16.370832	16.424153	0
-0.820468	-0.873598	2
15.562534	15.189173	0
-1.787755	-0.365759	2
6.812198	7.364273	1
15.280961	14.454523	0
-1.927316	-1.894411	2
15.459809	13.820855	0
-0.105533	-0.228500	2
5.736401	5.331692	1
6.713319	5.199082	1
8.364747	10.368487	1
16.141596	15.270573	0
16.515312	14.559282	0
15.965520	16.670401	0
9.591862	9.300395	1
0.192059	0.567726	2
0.784757	0.578030	2
15.991415	13.717803	0
0.542349	0.530669	2
-0.120270	0.517276	2
1.070050	2.666435	2
15.480399	14.126997	0
8.557211	9.672691	1
14.418516	15.995919	0
16.028971	17.047128	0
15.424870	13.444783	0
8.660189	7.699047	1
17.596009	18.011639	0
1.070326	1.963096	2
8.108118	9.520535	1
0.065397	-0.006207	2
6.167953	7.025782	1
0.638654	1.322588	2
7.415128	10.104664	1
1.221680	1.174586	2
15.099722	14.834347	0
0.661234	0.904673	2
-0.319841	0.112814	2
0.196904	0.489901	2
17.506563	17.535298	0
16.130281	14.524714	0
7.710839	8.035578	1
0.403783	0.336304	2
16.968706	17.264869	0
0.799417	1.500334	2
15.276333	14.646803	0
0.326030	1.663427	2
-2.019784	-1.688992	2
1.543998	0.632085	2
-1.034926	-0.569990	2
16.490954	17.040332	0
15.611339	15.244925	0
-1.304020	-0.080167	2
0.012889	1.588966	2
16.301363	17.596863	0
16.604278	15.481423	0
7.666156	8.427055	1
0.174958	-0.021234	2
16.855777	16.588226	0
8.313081	9.035543	1
15.955392	15.717007	0
1.066986	2.104808	2
14.128828	15.390229	0
0.052788	-0.321823	2
17.634650	17.911888	0
1.097908	-0.554323	2
0.229488	-0.579890	2
0.652889	1.567459	2
-2.463978	-2.618718	2
8.696047	10.013560	1
14.598313	14.832390	0
-0.213594	0.805114	2
7.849173	8.026609	1
15.189114	16.648395	0
15.629763	16.075550	0
17.313786	16.947909	0
8.509205	9.280844	1
6.291497	4.356513	1
9.071459	9.422548	1
5.448999	5.655457	1
16.989155	17.745403	0
17.259028	18.595177	0
16.544022	16.552042	0
-1.212870	-2.792765	2
15.708306	17.336990	0
-0.017230	-0.247285	2
16.168699	14.324981	0
16.276604	17.104035	0
-0.334657	0.055081	2
9.493748	8.964914	1
9.328394	7.499185	1
7.443571	7.627566	1
0.587286	0.013936	2
9.758116	11.248158	1
0.442065	0.020928	2
8.896245	9.597502	1
-1.207538	-1.872723	2
15.794490	15.864092	0
-1.704035	-1.815220	2
-1.092053	-2.420161	2
-1.563257	-1.858223	2
17.516041	17.582673	0
1.423026	-1.024564	2
15.929039	14.149597	0
17.689422	17.461685	0
6.381607	6.478294	1
-0.443661	-0.735019	2
16.093705	17.174601	0
15.914217	17.024428	0
0.180564	-0.859942	2
-0.631603	-2.078368	2
8.687987	8.653382	1
0.276773	-0.629969	2
15.142508	13.883624	0
15.325829	14.666411	0
-1.493071	-2.012923	2
-0.392205	-0.929151	2
16.168156	14.411306	0
9.544072	10.593978	1
9.794591	11.471228	1
17.392620	15.573008	0
-2.720402	-2.560678	2
15.703744	16.123158	0
1.017012	2.376549	2
15.011235	13.514774	0
15.130718	14.153973	0
-1.394790	-1.859135	2
-0.449547	1.295194	2
-0.246701	0.062308	2
9.048150	8.383298	1
15.278977	15.627026	0
6.832434	6.497240	1
9.041195	8.725944	1
8.012779	6.997943	1
8.227948	8.467247	1
-0.557535	-0.839666	2
0.455963	-1.383396	2
14.883647	14.218684	0
-0.400432	-0.189805	2
-1.058841	-1.690080	2
-0.743351	-1.006631	2
16.941363	16.243682	0
16.898985	16.036969	0
8.260823	8.249314	1
6.621999	4.634913	1
17.833069	16.666245	0
9.913447	10.266314	1
-0.489053	-1.504606	2
16.067747	16.783009	0
15.412580	15.109246	0
15.117523	16.276868	0
9.187681	8.315871	1
7.593796	6.547515	1
-0.346834	-2.507831	2
7.736047	6.807627	1
0.823494	0.979470	2
15.749882	18.110005	0
1.702001	0.325989	2
13.108093	12.980708	0
0.547027	1.106502	2
10.066428	10.544549	1
-1.532086	-1.612801	2
-0.597769	-0.573068	2
-0.064218	0.847955	2
6.492687	6.435457	1
0.517897	-1.932769	2
-1.033009	-1.476851	2
6.616369	6.390879	1
6.545100	5.942403	1
9.336972	7.680848	1
10.050802	10.581939	1
8.036893	6.971196	1
14.804879	13.872500	0
0.963313	0.828542	2
8.729098	9.805373	1
6.056664	5.774573	1
0.462121	0.133336	2
6.722385	6.503949	1
0.100594	-0.785385	2
14.669861	14.007540	0
9.414073	10.652564	1
15.281660	13.178034	0
15.722718	15.231619	0
8.100831	8.507027	1
7.272418	7.928695	1
15.491440	16.376888	0
4.772366	5.471829	1
15.881473	16.304406	0
2.141777	2.600823	2
15.631138	16.213621	0
1.315755	1.012354	2
7.465417	6.106532	1
-1.332647	-1.616462	2
16.080944	17.441472	0
8.952049	7.195866	1
16.675528	16.699511	0
0.627468	-0.326308	2
6.076197	5.118679	1
15.787583	15.268940	0
17.384976	17.136093	0
-0.432667	-0.267175	2
7.973919	8.099715	1
7.984593	9.293764	1
7.352202	6.591795	1
6.880327	7.083036	1
7.513435	6.819985	1
17.554718	17.322595	0
-0.334781	-2.408443	2
8.114808	8.885111	1
-0.109141	-0.671286	2
8.040464	9.063410	1
8.373389	7.448644	1
6.352672	8.174048	1
8.908090	8.597895	1
-1.695576	-0.508738	2
16.705202	17.629130	0
16.836469	15.426098	0
-0.492646	0.665451	2
0.401519	0.171728	2
16.353135	16.340732	0
14.543072	14.440014	0
7.411815	6.412442	1
7.312763	7.019714	1
-1.326552	-1.127616	2
0.814035	2.439989	2
0.520321	-0.302498	2
16.792115	15.799925	0
14.880135	15.303529	0
6.912129	7.720249	1
16.988782	17.696522	0
18.303410	18.717920	0
7.450648	7.242870	1
15.933642	15.487583	0
16.260150	16.267448	0
13.681196	13.655017	0
9.403669	9.436242	1
-1.347665	-1.110132	2
-0.180451	0.686850	2
-0.153374	-1.118461	2
6.967259	7.749291	1
1.332355	1.017772	2
8.947585	8.176669	1
16.812930	16.163264	0
6.816454	5.909737	1
15.613752	15.667327	0
15.922148	15.542184	0
15.931908	16.777332	0
1.388598	0.157518	2
1.629524	2.213680	2
-0.046118	-0.107647	2
15.695465	15.185262	0
-0.189078	-2.278815	2
6.622439	7.195409	1
6.985099	5.701223	1
9.303247	9.194911	1
15.145801	15.430290	0
-0.506266	-1.019043	2
10.306173	10.253190	1
1.946044	2.073196	2
16.614527	17.926084	0
14.452997	16.064072	0
9.202963	10.001089	1
15.272292	16.198533	0
-1.359830	-1.752430	2
16.716735	15.257780	0
-0.551493	-0.617659	2
7.667612	7.662032	1
16.857492	18.929129	0
8.595769	7.971651	1
16.822822	17.926758	0
8.484672	9.198016	1
8.221945	8.307147	1
0.223629	0.726517	2
7.065378	7.681077	1
14.955528	14.818033	0
17.148353	18.231463	0
-0.672902	0.118334	2
17.419620	18.632295	0
15.610092	14.884251	0
7.360760	7.000157	1
14.275573	13.709811	0
16.666264	16.859777	0
-3.145657	-3.059295	2
8.330775	7.033281	1
16.619915	17.332611	0
-0.247689	1.143040	2
-0.174851	-1.141345	2
16.145117	17.713692	0
-0.032622	1.447975	2
7.696320	6.438600	1
16.945058	16.305973	0
14.387214	15.562702	0
7.370741	5.592787	1
-0.122847	0.544468	2
15.647856	16.631003	0
-0.229667	0.014978	2
11.679644	10.813670	1
16.602863	16.169464	0
0.244778	1.422551	2
15.610039	15.476991	0
14.444459	16.037604	0
9.107943	9.029455	1
13.430078	13.343684	0
9.425466	7.211858	1
15.676910	16.610309	0
9.724064	10.088624	1
-1.220207	-0.657940	2
1.674120	1.410377	2
7.608401	6.651824	1
-0.217959	0.568749	2
16.556969	17.341447	0
-0.869341	-0.374488	2
16.056458	15.046334	0
-1.767829	-2.225388	2
14.930491	16.785238	0
9.707788	9.050224	1
0.754464	0.858986	2
1.670696	1.203807	2
16.860614	16.728872	0
15.745485	16.764297	0
0.702491	1.182670	2
16.314700	15.012940	0
7.729169	6.868189	1
15.905694	17.442011	0
-0.971574	-2.299611	2
1.712480	1.887647	2
16.335127	18.094494	0
8.680116	10.625375	1
7.489124	7.332294	1
0.052243	-0.936158	2
8.051897	8.574077	1
0.358280	-0.417996	2
-1.332011	-1.734813	2
0.619975	-0.021244	2
-1.454376	-1.191986	2
9.218890	9.950762	1
16.881874	16.691025	0
-0.185872	-0.787176	2
15.143548	17.877587	0
9.849944	8.134898	1
15.949250	14.940614	0
0.056661	-1.055300	2
-1.906801	-1.910898	2
16.272551	14.925164	0
6.537483	7.752449	1
15.967074	16.297380	0
7.829272	6.767451	1
0.662007	-0.583946	2
-1.566700	-2.110228	2
15.832126	15.263279	0
9.309691	8.956746	1
7.482406	4.994284	1
8.436150	7.919744	1
5.640977	3.971990	1
6.984705	7.351810	1
