9.545480	10.645926
8.123712	8.279934
9.238949	9.697055
9.711139	10.359307
9.525005	11.289767
8.582032	9.734945
10.163789	8.993927
8.633687	9.380096
7.662389	7.642892
8.814947	9.083708
8.730670	8.663038
8.077704	7.656866
9.490500	10.032993
9.681372	9.653330
8.928886	7.666447
8.928196	8.738862
8.069742	8.049214
7.847682	7.759825
7.857488	8.275466
8.261747	9.618207
7.599481	7.690629
6.722257	5.887427
8.223345	8.672067
10.566772	11.173084
10.104582	9.237074
7.204437	6.972121
10.101882	9.529642
10.317740	11.078787
9.039837	8.312878
8.520686	9.759378
9.642561	10.703453
10.218965	11.349296
7.113296	6.339784
9.768432	10.134425
7.884558	6.762012
8.293365	8.667365
8.282624	6.993497
9.311852	8.648161
8.385974	7.303365
8.469219	6.938843
8.905359	9.918656
8.301906	8.647623
7.621122	8.172531
9.504381	9.094835
9.417270	10.770181
8.640541	7.800974
9.621494	9.393751
9.123242	8.935520
8.637318	7.899314
8.888176	8.992606
8.932046	8.149688
10.121841	8.757951
8.329817	9.122326
7.262694	7.810862
8.430470	8.703631
10.762886	8.825240
8.871123	10.458445
7.554178	6.675586
8.206896	7.940090
8.117660	6.610374
8.211934	7.361632
8.087178	9.293692
8.510384	6.097286
8.108716	9.899880
7.727885	8.106470
10.057742	11.716123
10.063277	9.311851
9.453894	9.675494
8.375924	6.313524
9.562030	10.134044
9.214908	9.624822
7.962936	8.652031
8.230273	8.522037
8.327978	7.679324
8.213880	9.123744
8.611652	8.633037
9.235815	9.589335
6.589090	4.807531
10.737719	10.767709
9.063660	7.200220
8.952733	11.703316
7.537847	7.864655
8.874948	9.717980
8.179827	8.398336
9.172728	8.908938
8.588312	8.415598
8.705971	9.695086
9.359510	9.538736
9.314474	7.017296
7.890442	8.697167
7.571747	6.931406
11.084991	10.602537
9.285003	9.411493
9.556516	10.789201
10.606948	11.238853
8.803366	9.612038
8.724044	8.949640
7.120276	6.414540
9.303814	10.064379
6.474077	6.156733
9.494638	9.583813
10.009825	9.935486
10.409933	10.717879
7.856792	6.236937
9.055161	10.309902
9.856553	8.729709
10.479157	10.385829
10.097865	8.635469
8.569357	8.302140
6.437919	6.312038
8.387299	9.180398
9.366828	8.742321
8.919642	9.590120
7.514417	7.767866
7.412723	7.132038
8.319599	9.878030
8.549836	9.566923
8.574761	9.991074
8.986315	8.710847
7.423518	7.810047
7.737151	8.777521
7.542833	6.923140
9.851336	8.026397
8.837248	8.868145
8.144771	10.634328
8.829694	9.223488
9.942680	8.562279
10.240006	10.344204
8.929393	8.553503
9.071179	9.999522
8.290232	8.016266
8.534760	8.213068
8.987416	8.418927
7.232362	7.292498
9.106850	8.915228
9.188850	9.244215
7.422931	8.033897
9.238019	8.480576
9.310576	9.329181
8.990050	9.644412
10.159288	11.067598
9.213917	8.567423
8.832296	8.172201
9.066989	8.584413
9.546665	8.787677
8.970315	10.057008
9.712507	9.923361
10.967372	10.914345
9.708204	10.035592
8.519144	7.949893
9.365994	7.583279
9.493639	12.331321
9.605894	9.234133
8.307360	7.591449
9.362679	7.917056
9.898301	9.010872
10.407568	10.578754
8.453072	9.107176
8.648664	7.618737
8.384128	9.490044
7.120536	5.164730
9.374173	7.899023
9.321292	8.431085
7.916765	7.585279
9.650096	8.300026
9.108326	8.817080
9.805492	8.944896
7.478419	7.788254
9.765346	11.292394
9.549330	8.594541
8.294348	8.781070
8.227154	8.537812
10.435150	7.800952
8.028283	7.464252
8.087113	7.828214
10.581025	8.202177
10.752621	10.284490
7.707006	5.695746
7.961817	9.794020
7.941321	8.029802
8.711723	8.399979
7.979524	7.824057
8.722571	9.646467
8.478585	8.569302
9.638556	10.423636
9.302980	9.746780
9.160171	9.755126
9.222930	8.923292
10.160408	9.449597
8.166663	8.085158
7.536638	5.178208
8.564950	7.275632
9.260159	9.136416
7.971395	7.621510
8.507502	9.396345
8.409851	8.131645
9.278168	8.600024
8.910670	9.248903
9.094158	10.147295
9.245935	8.638285
8.431062	10.045806
9.754301	10.019995
10.215963	9.678217
10.181365	10.401778
10.620630	11.187235
8.678086	8.772172
9.009401	9.362917
5.974707	5.230014
9.172463	9.246780
9.736620	9.217149
9.501890	7.695673
9.499845	10.248510
11.184643	10.964187
8.611216	9.589347
8.466269	7.348428
10.688567	10.196358
9.083035	7.976304
10.753146	10.149264
8.556204	8.353573
9.418433	10.090443
8.673981	8.229033
10.446463	11.399154
8.260177	9.264098
9.550449	9.357134
9.041992	8.758960
7.718151	9.656447
10.153544	13.213761
8.786359	10.424895
8.722168	8.609628
10.182231	9.281009
8.885013	10.391681
8.261388	8.997129
7.857512	6.877872
9.194910	10.284579
7.840774	6.037117
8.592379	6.978892
10.742021	11.966027
7.645583	6.589983
9.814049	10.261454
9.650287	9.979527
9.734814	10.729049
9.112269	9.107989
7.155809	7.519636
9.442945	9.488073
9.432746	9.314132
7.649407	6.287393
9.294443	10.787518
8.915454	9.003799
8.576344	8.825879
10.103663	8.283592
8.425044	10.140803
10.023233	9.367343
7.776703	7.674039
10.623382	9.815402
9.099401	8.941467
7.003358	8.315217
9.031503	8.656395
7.870270	9.106840
9.548010	10.066019
8.552058	9.264126
9.794075	12.234416
9.980943	9.162129
8.844151	9.448422
11.218151	9.599324
10.126469	8.745574
7.559921	6.925542
8.195966	6.980118
10.714131	11.802306
7.604142	8.378374
9.875699	9.435357
8.736278	8.404104
9.216848	8.979097
8.316148	8.934186
10.349286	10.518165
9.400850	8.657553
9.020191	9.577840
8.450199	9.275935
7.574573	6.643217
9.413950	10.835138
8.278856	7.939207
8.484426	8.823655
10.031577	11.155362
8.820147	8.936948
8.225071	7.867346
9.317202	9.547457
9.053991	7.178414
9.279499	9.034849
8.351704	8.561066
7.828714	8.588411
8.723076	8.821993
9.878747	10.112256
8.809576	8.752204
10.880095	10.890590
9.392020	10.621640
9.897635	9.263680
9.018953	8.060373
7.436521	6.506917
10.097870	10.725200
7.804201	7.259838
9.935551	10.507267
9.415006	9.012982
10.324294	9.559773
8.534435	8.749521
7.480308	6.843736
9.214067	9.554151
11.646908	9.243278
10.117363	8.490972
8.583856	8.658874
9.175743	9.859072
9.749868	10.972515
10.021167	9.909934
10.270778	10.226610
11.113984	9.774471
10.927253	10.167156
9.671837	10.858204
10.579132	11.404855
8.066971	8.955192
8.481976	9.986052
9.620619	9.080878
9.108691	10.051861
10.260063	9.893625
8.935001	9.479015
8.901707	9.046277
8.911957	8.308205
11.026736	9.931579
10.703384	12.962414
8.318230	8.515110
7.577557	9.004777
8.382884	8.849649
10.993948	10.928892
8.017239	7.377980
8.314637	7.697697
9.512075	9.303528
10.058526	10.838157
8.743217	8.312217
9.238029	7.378107
9.433878	9.785827
9.782509	12.183727
9.532633	8.819474
7.924659	5.836437
9.451752	7.810836
8.650214	6.933583
10.310610	11.536465
8.579194	8.697586
10.158185	10.863787
7.498356	7.399447
9.565123	10.567440
7.827101	5.389505
9.443290	10.733910
9.788753	9.482894
10.349269	8.517832
9.579800	9.147218
8.957097	8.626598
8.735021	9.685132
8.768334	6.897404
9.272506	9.204113
9.983335	10.873473
10.369071	10.054954
10.090901	11.163971
7.641729	5.932100
8.669276	7.647534
8.977915	9.002424
8.855404	7.784203
8.899758	9.349093
9.254014	9.036775
11.172409	11.682079
8.112775	8.613805
9.607936	10.723203
10.075527	9.640674
8.748113	9.764694
8.336652	9.615717
6.466807	7.700304
9.733147	10.654071
9.497912	12.556315
9.701061	10.070077
7.653271	7.911080
8.800100	7.050252
10.687963	10.976053
8.986671	9.736680
9.058946	9.718696
8.058226	8.557681
7.965322	8.177693
8.882982	9.198141
9.102765	7.585993
11.027419	11.773856
9.132812	6.759428
7.116912	6.652290
9.756570	10.723142
9.389461	8.970398
10.013937	10.840550
10.273300	10.583733
10.048332	8.944833
7.928295	7.236004
9.327426	9.353409
9.367791	9.619009
8.402616	7.687083
7.599333	8.478041
10.465284	10.251193
8.675007	10.000633
8.087041	7.999131
9.419501	9.429625
10.410716	11.187392
11.466302	10.436622
8.661600	8.222475
9.206149	9.271850
8.429446	9.132094
10.309633	10.324711
10.164076	11.615072
8.211490	8.831646
7.609364	5.499950
9.249408	10.235371
9.601194	11.286257
8.714666	7.359998
9.542732	9.695548
8.926349	6.738419
8.338634	7.057437
9.707416	9.308495
9.099672	8.747111
10.394354	10.589653
7.440579	6.952696
9.694218	8.420289
10.600968	10.822913
7.993402	5.636822
9.481239	9.695249
10.387531	10.527441
9.173827	9.677603
8.754861	8.448409
9.229970	8.454113
8.759057	9.996131
9.077001	8.636943
8.760794	7.911690
9.047373	10.037516
9.961275	12.653893
8.671320	9.569839
8.790517	8.998845
9.495702	6.922877
7.614228	7.361031
8.916099	8.909130
8.331635	10.451490
10.576679	10.547074
9.167398	9.806609
9.736757	7.370979
8.049756	9.729523
10.790044	11.933136
8.309762	9.802907
9.803743	9.662322
7.585723	7.284207
7.943928	7.676036
9.332146	9.635741
8.583875	9.143235
9.244907	10.097713
8.068283	7.741851
7.112840	6.424014
9.064144	6.680101
8.683650	8.751815
8.737783	8.530808
7.061421	6.842516
7.689951	9.175793
8.836771	9.305286
6.827045	8.054466
9.490974	10.440094
7.549326	6.191982
7.802763	7.431452
9.843511	9.163822
11.056963	10.697373
8.410446	11.298408
9.457367	9.382809
9.087961	9.627447
8.887277	6.430670
8.979343	9.807434
9.114047	9.495175
6.989157	8.987779
8.234562	7.670416
7.397163	8.162734
9.525573	10.669086
9.353630	7.408586
8.822328	8.564147
9.461810	9.617618
10.203239	9.611591
8.753331	8.964534
8.239940	8.800655
7.550075	8.147771
9.163951	9.725473
10.399221	10.992217
9.482732	7.395888
8.091027	8.170806
9.675995	11.360481
7.973903	8.316151
8.828594	8.508880
9.843041	9.679190
6.993333	8.199234
8.906026	8.968603
10.383289	10.984713
8.737816	10.442478
8.993311	8.711305
7.787753	7.269118
10.693353	11.017674
8.563678	7.665403
8.131002	8.864649
8.629247	7.674864
11.314107	11.499916
8.934613	9.534191
10.694186	11.963521
10.735603	13.387750
8.064722	7.684085
7.426095	7.076921
10.239236	10.343203
9.570620	9.641784
9.931827	10.822938
8.831712	10.053018
8.593978	8.012480
8.327145	8.570245
7.579235	8.259118
8.839832	9.912489
10.461525	11.539901
8.173898	8.669540
10.370956	9.087377
7.136477	6.784821
9.736501	9.108878
9.271280	8.206565
8.429661	8.435883
10.412025	9.951475
9.398465	8.286208
7.852423	8.109021
9.386722	10.841274
7.987821	8.726171
9.193384	9.007162
7.952726	8.878467
9.992433	9.590232
10.220802	7.816038
8.184777	9.128282
8.847466	8.487731
8.272127	5.378058
8.236387	5.683615
8.219213	8.366784
10.961736	9.364007
8.994511	8.994608
8.928933	8.100015
7.536628	5.630448
10.444324	9.704774
10.906621	8.736694
8.337637	7.652073
7.881125	8.329582
10.725571	12.037845
9.594287	8.740258
9.254308	10.357345
9.505944	8.486248
8.675263	8.409036
9.509154	7.741048
6.473703	7.372912
7.330357	8.422648
8.447816	7.354078
9.109013	8.566819
8.628900	7.391917
9.475484	9.387012
11.595139	11.924504
9.886212	11.009765
8.709434	7.629895
9.876652	7.828665
10.031891	12.305298
9.387904	9.697136
9.097063	7.883809
10.449749	9.956598
8.292661	8.107976
8.668313	8.577012
9.264246	9.112125
7.918812	5.826153
7.739983	7.526148
10.030177	9.464618
8.871235	7.601724
8.698338	9.150118
9.387041	8.798408
10.403621	11.048658
9.293449	9.018497
7.772244	8.566338
7.148985	6.915344
7.159022	8.355642
8.982150	8.534327
8.451581	7.850815
8.461931	8.871413
6.771163	5.239364
9.160645	8.184221
9.784523	10.508121
9.053550	9.689579
8.668167	9.289995
7.244846	6.012048
8.533349	7.488275
8.885047	9.286804
8.726518	7.769504
10.239226	10.578820
8.597156	8.675672
9.623825	9.440196
7.429227	6.787639
7.790446	7.050886
9.329721	8.979019
8.565286	7.970493
9.413290	10.719108
9.700866	11.711475
9.883332	9.850109
7.685814	7.857467
9.546264	12.552085
9.407566	9.688677
9.696535	8.801240
8.698901	10.641489
8.537998	9.297380
9.392944	10.926546
8.223626	8.287265
8.395280	8.823722
8.518600	8.993556
10.078354	9.922335
8.598545	9.578152
9.854005	9.861156
9.114427	10.276903
10.788491	11.547278
8.008401	6.122388
9.538151	8.574498
11.714771	10.107449
8.609738	7.724444
10.163445	11.097303
9.210120	9.419284
8.931833	7.608135
6.983369	6.260782
8.494994	9.161758
10.029602	11.486198
7.423787	6.696643
9.124431	9.130016
9.170717	9.665116
10.090076	9.110590
9.892867	10.200798
8.343446	7.925768
8.502527	9.855146
10.113551	11.420952
7.919751	8.043051
9.946796	10.656325
8.043266	7.901198
7.810201	8.314374
8.114331	9.880554
10.671996	10.143437
9.796514	10.298865
10.424076	11.409310
9.317842	8.987266
8.074121	6.768936
10.435825	10.719672
10.024681	8.926039
8.963316	9.616920
10.254894	11.777568
10.320570	9.306734
9.133345	9.561146
8.696272	8.694306
10.547840	11.626936
9.368219	8.317750
10.312824	9.036607
11.497086	11.809078
9.069249	7.716438
8.891039	10.699290
8.921222	8.520839
10.578651	10.483895
10.360314	11.255799
9.717968	10.041275
9.607064	10.387669
8.551431	10.298162
9.210520	8.084097
7.882562	8.428819
7.147414	7.532247
8.531030	10.186167
9.311445	8.625814
7.925314	9.154828
9.908041	9.759587
8.558659	8.319244
8.457432	9.745409
8.685514	7.614629
8.364347	9.059236
9.989418	9.709485
8.656765	7.796279
8.748895	8.106370
6.439596	7.446683
10.408725	10.890678
8.244398	6.626967
7.408456	7.294084
10.339633	10.666644
9.487838	8.720243
10.977957	10.490733
8.350006	8.460754
8.577244	7.336906
9.081419	9.381101
8.282730	9.286329
8.148886	9.519885
8.934480	8.777465
8.143313	7.642113
10.196101	11.656996
8.638118	7.309091
10.331565	9.976930
6.587590	7.299600
8.962632	7.964547
11.137720	11.627342
10.257969	10.413787
8.867381	10.450553
10.218143	8.849882
6.958165	7.363184
9.812310	11.248989
7.786732	6.661732
7.592512	6.159554
8.301788	9.573893
8.412397	7.641593
8.842913	8.533435
8.452289	8.594499
11.053045	10.665941
9.724302	9.575269
8.065717	7.037088
8.422844	10.015173
7.894190	9.414697
7.591289	8.438905
10.170466	11.499218
9.433183	11.093337
8.326988	7.747599
8.111979	10.327448
8.704609	7.410750
8.746439	9.836326
8.134932	7.567678
9.137144	8.751220
7.956765	6.760480
8.805368	8.248433
9.080017	8.291000
7.801788	8.415805
8.854485	9.653195
9.937601	10.617915
8.689077	9.152796
7.858435	7.536034
7.098434	6.876669
8.187293	8.032493
9.436562	7.585910
8.644211	8.420330
8.297357	8.177596
8.137882	10.309749
9.383477	8.872562
7.573551	6.162490
8.817746	7.119713
9.414586	9.588851
9.557340	11.154633
6.770549	5.804896
10.125163	10.772926
8.586504	10.715573
10.208099	10.120275
7.892323	7.433016
7.958123	8.951605
9.306945	10.238525
7.965257	7.275080
7.686659	7.668266
9.826374	9.062371
7.335381	7.882404
8.742369	8.733505
7.865679	8.563068
10.162271	9.601620
9.230181	9.902243
9.043055	9.575566
9.838666	8.714048
7.744523	8.310964
10.041002	8.246357
8.532167	9.828618
8.850971	9.134408
9.564267	10.486901
8.772377	11.027485
9.859583	9.711535
7.975255	7.836587
8.190405	7.014682
9.781511	9.808144
7.734340	6.410904
7.726408	7.816804
8.574404	7.774757
8.076161	8.953606
8.477555	8.713906
9.047972	9.227101
9.472016	8.549523
9.558801	11.182711
10.671620	9.398001
10.417858	10.939039
8.310173	7.956751
6.965980	5.984635
6.762996	6.097803
8.599257	9.677221
7.887801	8.407612
7.653077	6.371326
7.874584	8.422172
8.122309	8.274165
8.303883	9.655452
7.559344	7.032869
10.156603	9.460799
9.096352	9.893100
9.366282	8.553304
6.808108	5.034850
10.122549	9.681299
9.346335	10.694776
9.165167	9.352777
9.481734	9.354249
11.137580	11.133335
9.716027	11.074064
9.459832	9.735492
8.983446	9.239452
8.151116	9.066513
8.543504	7.718253
9.292949	10.320048
9.049684	9.348625
8.760610	9.299375
7.369663	8.561249
9.467095	10.679605
8.759375	8.711302
9.273573	8.802412
8.104083	9.175221
9.245361	7.642026
10.031249	10.283158
9.204241	10.192657
9.483078	9.683729
8.857938	8.843142
9.402319	9.123082
9.458365	9.645268
9.214291	10.587460
7.043837	6.098989
9.024081	7.249441
8.320890	7.876901
9.380804	8.455686
10.060895	10.986724
9.730432	8.543618
8.628800	7.854738
8.589761	7.934941
8.774950	9.433649
10.244066	10.951387
8.215470	6.698524
9.357067	8.702051
8.497133	8.575964
8.623985	9.915193
6.754982	6.847845
8.793138	9.612178
8.787502	7.968503
8.881557	9.479892
9.287831	10.495775
8.989622	9.736313
8.864916	9.911067
7.474643	8.276423
8.732112	7.704196
8.315217	9.088143
10.244670	10.828203
9.796408	9.962362
8.121257	8.670716
9.669004	11.230709
8.166204	8.190594
9.640443	9.569742
9.594301	10.207840
8.773202	8.837789
7.973439	8.714545
7.442390	6.179286
9.456340	10.028108
10.361015	10.963055
9.341415	10.342178
9.616253	9.964960
8.956419	7.312725
7.552282	6.225492
10.074686	9.507119
7.233906	7.775969
7.241501	7.422340
7.749970	8.478061
9.823044	7.958952
10.032603	10.865075
8.959835	8.817170
7.838352	7.159899
11.112090	12.177438
9.569424	10.055651
8.262620	7.025626
8.686763	9.287451
10.191946	10.014163
9.970868	10.507845
8.699159	8.594899
7.629559	6.988817
9.225830	11.159210
9.537126	9.928327
9.387561	9.250662
9.128365	8.757061
8.494719	9.762618
10.542095	12.079022
8.052257	8.905582
8.138248	8.300772
7.862991	9.009768
8.522305	10.631465
